"Id","SalePrice"
1758,159700
1759,169900
1760,164300
1761,144000
1762,185100
1763,197200
1764,122700
1765,178300
1766,180900
1767,210400
1768,147500
1769,176000
1770,137400
1771,114200
1772,146400
1773,141200
1774,145100
1775,143600
1776,119400
1777,96500
1778,146900
1779,134300
1780,175200
1781,132400
1782,92800
1783,143800
1784,98000
1785,137300
1786,144000
1787,166100
1788,83300
1789,110200
1790,72900
1791,180700
1792,161700
1793,105900
1794,164700
1795,139500
1796,138300
1797,106800
1798,122200
1799,96000
1800,137400
1801,125800
1802,110100
1803,153900
1804,138100
1805,132100
1806,116200
1807,136200
1808,120000
1809,120900
1810,148900
1811,66500
1812,99300
1813,138200
1814,105000
1815,59500
1816,104300
1817,116900
1818,169200
1819,140400
1820,13700
1821,95500
1822,140400
1823,14900
1824,140700
1825,149800
1826,103300
1827,91600
1828,148700
1829,142300
1830,135900
1831,146300
1832,74200
1833,158700
1834,115500
1835,124300
1836,141700
1837,67000
1838,113300
1839,110300
1840,160800
1841,134100
1842,67700
1843,125700
1844,145700
1845,144700
1846,154800
1847,185400
1848,103100
1849,132900
1850,119500
1851,150400
1852,124700
1853,130400
1854,167500
1855,153400
1856,216900
1857,137000
1858,159700
1859,127900
1860,156000
1861,126800
1862,298900
1863,287800
1864,287900
1865,353600
1866,341000
1867,222400
1868,283400
1869,196700
1870,220300
1871,269700
1872,168200
1873,244900
1874,159300
1875,205300
1876,202700
1877,202100
1878,207000
1879,129800
1880,135900
1881,226000
1882,247800
1883,186400
1884,198700
1885,237100
1886,283700
1887,209300
1888,256800
1889,165400
1890,92100
1891,113400
1892,107800
1893,130600
1894,131500
1895,136000
1896,126600
1897,93100
1898,102600
1899,168000
1900,159500
1901,191300
1902,158700
1903,221600
1904,161200
1905,213600
1906,168000
1907,210300
1908,97600
1909,128300
1910,109300
1911,232500
1912,320300
1913,160200
1914,40800
1915,334100
1916,100500
1917,239600
1918,135800
1919,178900
1920,170500
1921,367900
1922,331500
1923,218600
1924,229200
1925,192300
1926,362200
1927,130200
1928,160200
1929,110600
1930,115700
1931,135300
1932,134000
1933,206700
1934,175900
1935,166500
1936,195200
1937,179700
1938,177300
1939,262700
1940,208000
1941,168700
1942,175400
1943,246300
1944,372400
1945,398100
1946,171400
1947,333000
1948,183500
1949,243500
1950,202100
1951,255800
1952,208800
1953,168300
1954,182400
1955,139700
1956,302900
1957,159900
1958,270000
1959,134400
1960,108900
1961,122100
1962,88400
1963,94800
1964,111900
1965,146000
1966,141400
1967,298100
1968,378100
1969,375800
1970,400600
1971,457000
1972,361400
1973,289300
1974,330100
1975,464500
1976,266600
1977,341100
1978,346400
1979,329900
1980,211100
1981,336900
1982,216900
1983,209100
1984,170800
1985,220200
1986,196500
1987,206500
1988,167400
1989,187600
1990,205700
1991,230100
1992,210800
1993,161700
1994,226000
1995,180100
1996,263000
1997,337400
1998,301700
1999,285300
2000,320900
2001,276500
2002,248300
2003,258900
2004,286700
2005,242700
2006,239400
2007,252700
2008,221500
2009,211300
2010,190000
2011,142200
2012,174200
2013,183800
2014,182200
2015,219100
2016,198000
2017,190900
2018,113700
2019,129800
2020,83300
2021,88400
2022,191800
2023,149300
2024,278300
2025,366500
2026,167500
2027,149600
2028,152300
2029,166400
2030,272600
2031,255000
2032,277200
2033,273900
2034,180100
2035,226300
2036,198600
2037,212600
2038,345900
2039,240900
2040,319300
2041,307100
2042,209100
2043,174800
2044,181800
2045,212200
2046,150300
2047,131100
2048,136700
2049,143200
2050,166400
2051,106700
2052,131500
2053,147200
2054,87100
2055,153300
2056,142600
2057,102200
2058,207000
2059,141000
2060,170500
2061,168500
2062,121500
2063,116400
2064,130000
2065,79600
2066,178500
2067,91400
2068,157500
2069,103700
2070,124200
2071,101400
2072,146900
2073,127200
2074,179200
2075,161300
2076,112200
2077,160400
2078,117800
2079,126400
2080,118200
2081,115800
2082,130800
2083,149500
2084,103700
2085,112900
2086,114400
2087,127100
2088,94600
2089,66500
2090,113100
2091,98500
2092,127100
2093,134300
2094,107000
2095,153400
2096,69500
2097,97800
2098,153100
2099,64100
2100,119800
2101,92700
2102,111000
2103,90100
2104,126600
2105,129100
2106,134700
2107,189000
2108,118500
2109,108500
2110,127500
2111,128900
2112,151900
2113,112700
2114,108700
2115,168700
2116,122300
2117,144000
2118,115600
2119,117700
2120,116500
2121,108000
2122,118300
2123,77500
2124,173400
2125,137300
2126,146300
2127,186700
2128,114900
2129,86300
2130,131100
2131,142600
2132,106300
2133,130300
2134,127500
2135,98900
2136,54200
2137,106400
2138,130800
2139,158200
2140,141700
2141,148600
2142,125800
2143,158100
2144,118700
2145,141500
2146,177400
2147,149800
2148,113700
2149,116500
2150,248800
2151,118000
2152,203800
2153,190500
2154,95700
2155,133800
2156,266000
2157,214800
2158,247300
2159,214300
2160,185000
2161,236500
2162,365800
2163,347500
2164,266000
2165,225800
2166,170800
2167,218400
2168,195900
2169,193800
2170,210600
2171,153300
2172,137000
2173,188800
2174,224600
2175,294100
2176,311500
2177,249300
2178,215700
2179,129800
2180,206600
2181,202200
2182,224300
2183,192200
2184,111100
2185,126700
2186,149200
2187,165700
2188,167300
2189,332400
2190,96300
2191,74800
2192,87400
2193,113900
2194,94900
2195,102000
2196,114800
2197,121100
2198,161700
2199,174400
2200,153000
2201,138000
2202,228600
2203,143300
2204,195500
2205,134100
2206,169600
2207,231800
2208,263600
2209,250600
2210,114700
2211,120900
2212,128500
2213,113600
2214,148300
2215,101800
2216,181000
2217,46300
2218,63300
2219,55700
2220,31600
2221,334100
2222,286300
2223,270500
2224,201800
2225,120200
2226,191000
2227,188000
2228,274700
2229,253600
2230,154900
2231,214000
2232,173500
2233,165300
2234,242900
2235,224200
2236,253400
2237,289200
2238,188200
2239,99000
2240,154900
2241,135400
2242,120700
2243,129800
2244,109500
2245,127300
2246,150600
2247,110000
2248,125900
2249,122000
2250,131400
2251,188400
2252,177300
2253,154500
2254,171900
2255,180300
2256,164200
2257,214900
2258,151100
2259,169800
2260,148100
2261,233200
2262,247800
2263,364800
2264,460000
2265,140800
2266,326200
2267,352400
2268,435000
2269,151400
2270,177500
2271,219100
2272,194200
2273,155700
2274,169200
2275,147900
2276,202500
2277,185200
2278,143100
2279,132800
2280,107100
2281,149800
2282,171000
2283,107100
2284,123000
2285,145000
2286,125800
2287,379100
2288,295400
2289,340300
2290,429900
2291,343200
2292,423900
2293,444900
2294,387900
2295,462100
2296,286000
2297,359700
2298,350000
2299,344200
2300,323400
2301,319800
2302,244600
2303,260900
2304,263700
2305,204500
2306,188000
2307,198700
2308,236500
2309,296700
2310,224700
2311,200200
2312,177700
2313,165500
2314,184100
2315,182600
2316,213300
2317,187400
2318,187200
2319,189400
2320,192700
2321,243000
2322,194300
2323,198800
2324,177000
2325,212500
2326,167700
2327,204700
2328,214300
2329,193800
2330,174300
2331,332500
2332,398200
2333,319200
2334,269500
2335,305300
2336,304200
2337,208000
2338,265700
2339,238600
2340,404200
2341,212800
2342,246600
2343,224200
2344,221200
2345,242500
2346,237000
2347,207200
2348,256000
2349,201400
2350,313000
2351,278800
2352,253900
2353,247000
2354,154900
2355,146800
2356,154900
2357,192300
2358,202100
2359,129900
2360,120200
2361,146700
2362,271200
2363,158400
2364,148500
2365,206100
2366,216400
2367,247900
2368,224500
2369,235600
2370,164500
2371,160700
2372,187700
2373,289000
2374,305300
2375,251700
2376,274300
2377,329100
2378,142400
2379,216400
2380,131700
2381,163000
2382,199200
2383,200400
2384,227300
2385,156800
2386,124300
2387,124700
2388,107400
2389,113500
2390,160700
2391,148400
2392,120700
2393,170700
2394,147200
2395,204500
2396,144500
2397,209200
2398,120200
2399,65000
2400,67200
2401,131300
2402,138300
2403,139200
2404,141000
2405,165500
2406,145800
2407,121400
2408,117500
2409,112900
2410,177200
2411,114500
2412,152600
2413,129600
2414,167100
2415,137800
2416,126400
2417,136400
2418,140100
2419,135300
2420,113600
2421,156400
2422,103400
2423,122500
2424,141000
2425,204300
2426,137700
2427,135300
2428,184200
2429,106800
2430,128400
2431,91200
2432,149500
2433,145500
2434,138700
2435,159500
2436,113800
2437,95200
2438,112400
2439,86400
2440,113300
2441,89200
2442,90500
2443,142000
2444,119800
2445,76300
2446,143800
2447,194100
2448,122000
2449,100300
2450,150100
2451,98400
2452,198500
2453,92900
2454,147100
2455,136500
2456,137200
2457,133100
2458,134900
2459,121300
2460,145600
2461,140300
2462,141200
2463,138100
2464,184200
2465,130100
2466,123900
2467,124200
2468,85500
2469,87700
2470,208400
2471,227400
2472,169500
2473,126300
2474,122500
2475,215500
2476,119100
2477,114500
2478,155000
2479,102400
2480,157300
2481,118200
2482,109600
2483,103800
2484,113000
2485,137400
2486,161500
2487,188900
2488,158600
2489,147100
2490,149600
2491,80000
2492,190200
2493,145400
2494,144300
2495,95200
2496,218800
2497,151100
2498,97600
2499,94300
2500,128300
2501,155400
2502,151000
2503,85700
2504,168700
2505,222600
2506,257100
2507,285100
2508,256000
2509,214800
2510,224000
2511,171000
2512,210100
2513,216100
2514,231200
2515,162500
2516,168800
2517,160000
2518,164100
2519,245100
2520,226900
2521,183300
2522,218100
2523,109400
2524,144600
2525,161000
2526,148900
2527,120900
2528,150500
2529,162300
2530,129300
2531,245100
2532,222100
2533,188900
2534,240500
2535,287200
2536,228900
2537,260500
2538,186400
2539,179800
2540,190400
2541,175400
2542,169700
2543,118600
2544,130400
2545,143800
2546,118300
2547,145200
2548,180200
2549,164200
2550,652900
2551,141500
2552,141500
2553,51600
2554,87600
2555,112700
2556,91100
2557,124200
2558,189000
2559,176400
2560,148600
2561,162300
2562,164000
2563,165200
2564,211800
2565,155500
2566,180300
2567,139100
2568,206000
2569,224800
2570,104700
2571,225700
2572,172800
2573,232300
2574,297500
2575,140300
2576,115700
2577,159100
2578,81700
2579,50100
2580,83300
2581,104600
2582,93200
2583,291400
2584,164600
2585,192100
2586,211700
2587,194800
2588,148000
2589,145100
2590,195900
2591,208600
2592,217800
2593,260200
2594,184000
2595,216400
2596,272600
2597,193400
2598,276800
2599,358500
2600,136100
2601,139800
2602,75500
2603,96400
2604,88000
2605,56400
2606,148000
2607,208300
2608,204100
2609,180800
2610,102000
2611,144300
2612,163400
2613,124800
2614,118800
2615,152800
2616,146600
2617,195200
2618,186200
2619,202600
2620,182000
2621,174900
2622,172800
2623,247200
2624,293800
2625,295800
2626,165500
2627,185200
2628,456900
2629,513000
2630,397900
2631,471000
2632,410700
2633,321000
2634,405100
2635,145100
2636,182600
2637,183500
2638,265800
2639,189000
2640,147600
2641,102600
2642,173200
2643,109000
2644,127100
2645,111800
2646,91200
2647,100300
2648,148500
2649,158100
2650,137000
2651,144400
2652,396100
2653,257100
2654,268000
2655,382100
2656,335200
2657,350700
2658,318700
2659,329800
2660,347000
2661,362200
2662,353800
2663,278200
2664,295800
2665,336100
2666,301600
2667,176600
2668,182300
2669,186500
2670,281200
2671,185800
2672,201600
2673,194200
2674,186900
2675,191100
2676,184300
2677,194700
2678,242400
2679,278400
2680,301700
2681,396600
2682,315700
2683,449600
2684,324600
2685,315700
2686,257500
2687,297400
2688,235000
2689,232300
2690,389400
2691,193500
2692,154200
2693,208000
2694,140600
2695,192700
2696,182500
2697,187300
2698,195600
2699,178600
2700,158300
2701,137500
2702,105500
2703,97300
2704,130200
2705,107000
2706,102400
2707,110500
2708,130700
2709,105400
2710,128100
2711,300100
2712,370200
2713,154500
2714,134000
2715,162700
2716,131800
2717,187000
2718,229000
2719,147700
2720,174800
2721,123600
2722,166000
2723,134400
2724,124700
2725,131300
2726,147200
2727,157200
2728,176500
2729,147000
2730,158700
2731,117200
2732,131500
2733,163300
2734,134200
2735,135600
2736,138400
2737,106800
2738,141400
2739,153900
2740,129200
2741,144700
2742,148200
2743,153900
2744,150400
2745,135400
2746,131100
2747,144300
2748,120300
2749,125500
2750,118500
2751,121800
2752,160300
2753,156100
2754,227100
2755,134800
2756,96600
2757,66100
2758,70000
2759,159200
2760,143600
2761,129500
2762,119300
2763,174500
2764,157700
2765,281200
2766,141300
2767,78000
2768,117300
2769,133700
2770,132100
2771,98900
2772,91600
2773,176700
2774,158100
2775,121500
2776,132300
2777,156100
2778,110700
2779,116500
2780,79600
2781,82900
2782,85000
2783,106900
2784,135300
2785,137000
2786,69100
2787,128700
2788,62900
2789,167600
2790,80000
2791,109800
2792,42800
2793,168800
2794,104900
2795,120000
2796,93200
2797,236000
2798,89600
2799,114800
2800,62400
2801,111400
2802,137400
2803,157500
2804,139000
2805,116100
2806,51300
2807,179400
2808,144800
2809,135000
2810,136400
2811,163800
2812,179800
2813,171400
2814,175000
2815,101500
2816,258600
2817,179200
2818,130200
2819,176600
2820,130900
2821,109500
2822,171500
2823,324500
2824,187500
2825,162300
2826,134700
2827,130000
2828,232100
2829,195200
2830,234400
2831,168700
2832,248300
2833,308700
2834,228300
2835,231000
2836,182300
2837,164600
2838,151200
2839,164300
2840,206100
2841,195400
2842,217400
2843,152800
2844,167700
2845,131200
2846,199400
2847,220300
2848,221600
2849,198800
2850,271800
2851,212300
2852,222300
2853,220400
2854,130500
2855,197000
2856,202700
2857,182600
2858,207300
2859,102200
2860,150800
2861,135900
2862,178400
2863,141700
2864,254200
2865,152700
2866,135700
2867,97400
2868,94400
2869,113200
2870,94700
2871,75900
2872,37800
2873,89500
2874,138100
2875,108500
2876,148100
2877,140600
2878,178400
2879,134100
2880,106700
2881,133600
2882,194600
2883,212100
2884,171900
2885,193600
2886,263100
2887,120200
2888,137800
2889,48200
2890,72000
2891,144100
2892,30300
2893,49700
2894,29400
2895,338200
2896,291100
2897,226100
2898,123400
2899,218900
2900,168500
2901,254500
2902,160000
2903,307300
2904,347200
2905,113000
2906,179100
2907,106100
2908,134500
2909,129500
2910,73900
2911,68600
2912,162300
2913,71500
2914,68300
2915,83100
2916,77000
2917,163600
2918,109900
2919,210500
